Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
47,39,29.80,2,9,8.40,1.99,Poor
62,44,30.60,0,4,7.30,1.74,Poor
54,57,19.10,0,0,2.40,1.99,Poor
52,31,34.90,0,4,4.60,1.21,Poor
63,55,21.50,3,2,3.40,1.60,Poor
55,34,39.80,2,8,4.50,1.33,Poor
59,56,22.80,3,7,4.70,1.67,Poor
50,54,36.70,0,4,1.00,2.33,Poor
63,46,39.60,4,20,11.60,1.58,Poor
48,30,36.40,1,6,1.00,1.62,Poor
51,39,46.10,5,8,8.40,1.83,Poor
47,50,32.20,2,6,3.70,2.45,Poor
54,45,22.40,3,10,13.10,1.91,Poor
42,30,40.00,0,5,6.00,1.34,Poor
57,42,21.30,2,12,1.30,1.52,Poor
43,59,18.70,1,0,5.36,1.84,Poor
48,37,46.30,3,23,5.00,2.18,Poor
59,35,38.50,1,8,10.20,1.67,Poor
54,50,19.90,0,1,6.60,2.11,Poor
71,54,10.90,0,1,2.60,2.13,Poor
59,52,28.10,2,2,7.10,2.25,Poor
57,47,29.60,3,12,8.10,2.04,Poor
65,52,17.00,2,9,13.60,2.03,Poor
66,44,20.70,1,10,10.20,1.97,Poor
50,30,16.10,0,4,7.30,1.64,Poor
69,43,49.10,2,16,7.70,1.90,Poor
53,47,33.10,0,0,2.20,2.04,Poor
47,30,24.40,2,11,8.60,1.79,Poor
62,54,18.50,0,0,5.80,1.96,Poor
61,30,46.80,2,9,7.90,1.43,Poor
58,37,5.00,0,0,9.90,1.39,Poor
55,40,27.40,1,6,2.60,2.65,Poor
53,50,36.00,2,11,7.40,1.87,Poor
67,46,50.60,5,17,3.00,2.25,Poor
74,53,19.90,2,13,1.85,1.69,Poor
60,40,20.10,3,9,4.60,1.33,Poor
69,40,24.10,3,9,3.70,2.03,Poor
67,47,28.20,2,16,2.80,1.41,Poor
57,30,20.30,0,5,1.00,2.13,Poor
63,51,41.00,5,15,7.80,2.05,Poor
43,38,30.10,1,15,1.00,1.60,Poor
43,39,37.90,2,8,1.00,1.84,Poor
63,53,26.80,1,7,4.20,2.23,Poor
65,42,38.00,4,21,11.90,1.90,Poor
54,49,13.70,0,5,4.90,1.11,Poor
59,51,32.30,5,20,8.00,1.88,Poor
46,44,26.40,1,0,3.70,1.55,Poor
50,57,40.10,1,4,6.40,1.97,Poor
56,52,23.60,2,8,3.80,1.81,Poor
42,34,24.00,0,8,1.00,1.94,Poor
62,57,21.30,2,2,6.30,1.98,Poor
61,48,35.80,4,14,6.80,1.42,Poor
42,30,15.10,3,10,6.10,1.34,Poor
44,36,24.30,1,0,4.30,1.60,Poor
47,37,27.90,0,12,1.00,2.45,Poor
68,33,23.40,3,12,10.20,1.73,Poor
45,43,29.00,2,19,9.60,1.49,Poor
59,46,29.30,1,2,9.40,2.24,Poor
62,53,23.40,1,6,5.10,2.87,Poor
48,50,14.40,2,0,5.90,2.31,Poor
64,41,10.90,4,8,9.10,1.53,Poor
76,31,40.90,2,17,4.20,2.79,Poor
48,40,34.30,1,8,2.10,1.54,Poor
74,51,26.20,3,3,2.82,2.11,Poor
48,53,19.60,4,0,1.00,2.20,Poor
52,30,14.40,1,8,3.90,2.79,Poor
61,35,41.10,0,9,8.20,1.29,Poor
53,39,37.60,0,14,4.90,1.56,Poor
60,39,47.00,2,16,4.10,1.94,Poor
51,40,30.00,3,11,13.10,2.58,Poor
57,49,29.10,1,0,9.60,1.78,Poor
67,41,34.90,2,22,4.50,1.70,Poor
61,43,31.00,4,18,5.80,1.85,Poor
53,36,31.10,2,5,2.60,1.46,Poor
70,52,44.80,1,9,4.60,2.28,Poor
50,39,5.00,0,1,5.70,1.70,Poor
62,38,33.50,5,9,7.40,1.13,Poor
58,52,15.60,2,3,10.90,2.12,Poor
66,48,11.50,4,4,10.10,2.10,Poor
56,31,36.30,5,10,12.20,1.21,Poor
72,38,36.30,4,18,8.90,1.44,Poor
56,33,30.80,0,6,7.20,2.79,Poor
61,41,19.20,1,7,2.10,1.76,Poor
58,59,34.80,2,13,3.50,1.78,Poor
64,38,45.70,3,15,12.50,1.12,Poor
64,44,26.20,1,5,4.70,1.16,Poor
74,30,10.70,0,6,1.00,2.79,Poor
50,51,5.00,1,10,1.00,2.38,Poor
59,52,23.10,1,4,11.60,2.54,Poor
48,30,21.10,0,5,1.00,2.79,Poor
53,33,36.00,3,14,6.40,1.60,Poor
67,49,48.40,4,18,15.40,1.25,Poor
53,50,21.70,3,6,9.90,2.08,Poor
56,63,36.10,5,11,5.90,1.85,Poor
47,50,14.80,1,0,2.60,2.14,Poor
62,48,37.90,4,7,3.00,2.02,Poor
60,59,24.20,2,10,1.00,2.44,Poor
64,55,30.70,2,14,8.10,1.98,Poor
60,48,5.00,3,7,12.30,2.16,Poor
74,41,19.00,0,5,1.00,1.60,Poor
63,51,7.70,3,0,2.50,2.56,Poor
74,63,33.60,2,11,2.50,2.29,Poor
57,49,21.50,0,4,2.60,1.76,Poor
56,39,32.20,2,2,9.20,1.83,Poor
52,60,18.30,3,7,11.70,1.58,Poor
63,61,34.80,4,5,6.10,2.62,Poor
73,48,32.60,2,5,13.80,1.42,Poor
54,58,35.00,2,27,1.00,2.17,Poor
74,55,8.40,1,3,1.00,2.25,Poor
50,48,47.90,4,21,2.71,2.36,Poor
49,45,30.10,4,11,9.50,1.87,Poor
58,47,12.90,2,1,9.30,2.17,Poor
53,42,29.20,3,5,4.50,2.08,Poor
53,45,26.60,5,9,8.90,1.83,Poor
53,44,13.70,3,2,1.00,1.89,Poor
52,59,14.70,0,5,2.50,2.49,Poor
69,42,19.90,2,8,7.60,1.60,Poor
57,50,27.50,1,12,9.10,2.46,Poor
54,43,41.10,4,10,10.00,1.75,Poor
61,44,39.00,2,10,5.10,1.67,Poor
46,32,38.80,2,23,2.60,1.66,Poor
65,50,8.10,1,0,4.60,2.04,Poor
66,50,13.30,3,5,11.80,1.60,Poor
59,43,28.90,2,13,10.20,1.92,Poor
56,67,5.10,1,0,3.00,2.34,Poor
60,45,25.60,3,20,8.20,2.69,Poor
55,35,15.90,3,7,4.20,1.70,Poor
60,56,34.00,2,10,8.00,2.04,Poor
74,30,44.10,2,15,2.30,1.99,Poor
55,38,34.50,1,14,8.10,2.79,Poor
50,48,24.30,2,12,10.40,1.75,Poor
42,46,50.40,0,10,8.70,2.22,Poor
45,54,30.40,0,7,1.00,2.66,Poor
54,30,12.00,2,12,12.10,1.24,Poor
71,48,28.50,1,2,10.60,2.08,Poor
59,57,28.70,0,9,7.60,1.73,Poor
62,46,20.00,0,9,1.00,1.59,Poor
59,43,36.60,3,14,9.20,2.08,Poor
63,59,9.70,1,3,6.50,1.57,Poor
50,34,29.90,1,3,2.80,2.01,Poor
74,36,35.80,2,12,12.80,2.45,Poor
64,52,22.60,2,9,7.70,1.96,Poor
76,56,30.80,3,16,9.80,1.87,Poor
66,30,12.90,2,12,12.30,1.85,Poor
61,49,8.20,1,13,4.40,2.00,Poor
49,44,30.90,2,7,4.10,2.46,Poor
50,30,22.30,1,0,7.40,1.60,Poor
54,47,49.10,4,20,1.80,1.53,Poor
54,42,14.70,3,6,6.60,1.79,Poor
51,59,26.60,0,4,9.10,2.25,Poor
71,33,28.70,3,4,7.50,1.40,Poor
58,47,28.30,3,9,7.90,2.40,Poor
65,52,21.30,2,2,6.20,1.56,Poor
66,49,34.50,1,6,2.10,1.87,Poor
52,47,35.90,3,13,1.00,1.64,Poor
43,47,24.90,2,15,5.20,2.31,Poor
74,40,17.60,0,0,1.00,1.82,Poor
53,40,16.30,1,10,4.70,2.24,Poor
50,47,19.90,1,3,12.50,1.88,Poor
60,53,10.40,0,0,2.70,2.39,Poor
58,50,47.00,3,14,3.60,1.79,Poor
46,47,28.20,1,8,9.40,1.55,Poor
53,50,54.00,2,13,7.90,1.93,Poor
59,52,20.70,2,5,10.80,1.94,Poor
59,54,18.80,3,0,6.70,2.04,Poor
49,42,38.00,2,11,1.00,1.76,Poor
55,40,29.70,2,13,7.00,1.48,Poor
70,35,11.60,2,4,8.30,2.79,Poor
50,39,15.60,1,6,7.30,1.59,Poor
78,41,32.30,4,8,5.70,2.22,Poor
60,40,17.30,1,8,2.10,1.86,Poor
75,50,28.70,3,15,12.80,1.63,Poor
45,30,38.80,0,16,2.20,1.55,Poor
57,41,20.40,2,7,10.10,2.29,Poor
62,51,29.80,3,1,9.00,1.16,Poor
67,33,21.30,2,13,9.10,3.07,Poor
63,55,20.50,3,6,8.80,1.78,Poor
62,44,26.90,0,9,8.20,1.57,Poor
60,47,22.00,2,9,9.70,1.62,Poor
62,41,33.20,5,15,8.40,2.02,Poor
59,54,50.40,0,12,3.00,2.59,Poor
74,63,22.70,1,0,3.70,2.31,Poor
71,47,27.70,3,6,5.80,2.25,Poor
52,47,24.20,3,8,4.70,2.55,Poor
54,47,23.70,3,4,1.00,2.23,Poor
68,42,12.50,2,11,7.20,1.64,Poor
42,38,18.50,0,9,2.70,2.23,Poor
74,35,42.60,2,17,10.20,1.43,Poor
56,51,35.50,0,9,2.30,2.43,Poor
63,51,37.20,1,6,4.30,1.54,Poor
61,50,33.00,3,13,7.10,1.67,Poor
60,50,27.90,0,0,7.00,2.40,Poor
43,45,37.10,2,16,4.70,2.21,Poor
44,59,29.90,2,8,5.87,2.44,Poor
54,46,42.80,1,5,7.50,2.38,Poor
53,51,28.40,1,5,1.40,2.30,Poor
74,30,24.70,0,3,6.20,1.60,Poor
59,40,23.60,3,9,9.40,1.78,Poor
55,35,6.50,0,1,8.30,2.15,Poor
61,41,21.80,5,11,9.60,2.11,Poor
58,55,7.40,2,0,5.48,1.82,Poor
61,39,17.80,1,6,8.40,1.82,Poor
55,44,20.80,2,10,2.10,1.71,Poor
51,33,30.90,0,16,4.60,1.44,Poor
65,46,32.30,3,7,7.50,2.25,Poor
62,41,21.50,0,10,6.00,2.22,Poor
69,53,30.20,1,10,8.10,1.46,Poor
80,44,21.00,2,9,8.00,1.43,Poor
45,33,22.10,0,6,1.00,2.79,Poor
74,38,29.60,1,5,1.00,1.57,Poor
56,34,24.90,4,16,8.50,1.29,Poor
54,42,15.30,2,2,6.80,2.27,Poor
64,42,20.20,1,3,3.90,1.38,Poor
65,42,28.00,7,13,5.70,2.01,Poor
47,33,11.30,0,6,12.90,1.62,Poor
60,45,24.30,3,5,6.50,2.62,Poor
59,51,35.90,3,22,9.80,1.15,Poor
49,48,32.80,3,12,11.10,1.88,Poor
74,43,40.40,5,13,2.80,1.62,Poor
68,45,29.90,0,15,5.50,1.67,Poor
48,44,11.90,1,9,6.00,2.00,Poor
49,39,30.50,1,9,7.30,1.57,Poor
50,41,29.50,1,7,9.00,2.05,Poor
57,49,38.10,1,6,5.30,2.26,Poor
74,38,32.20,0,0,1.00,1.64,Poor
56,44,40.90,3,13,7.10,1.79,Poor
55,43,61.10,1,16,5.40,2.41,Poor
65,38,26.90,3,5,8.30,2.29,Poor
50,54,29.50,0,9,5.00,1.39,Poor
50,41,35.90,3,20,9.90,1.47,Poor
56,39,21.10,2,13,1.00,1.87,Poor
43,39,37.00,0,0,1.00,2.46,Poor
74,41,41.00,2,12,2.20,2.78,Poor
65,58,22.90,2,7,7.20,2.04,Poor
71,39,20.60,3,9,5.50,1.91,Poor
48,35,27.30,2,15,8.10,1.54,Poor
70,31,35.30,1,9,4.50,1.63,Poor
43,32,5.00,0,0,5.10,1.45,Poor
74,45,24.80,0,4,1.00,2.27,Poor
59,30,29.70,2,13,5.10,1.74,Poor
63,30,19.10,3,12,14.09,1.95,Poor
57,42,36.30,3,13,4.40,1.28,Poor
63,39,21.50,3,4,9.70,1.98,Poor
59,53,27.60,2,9,9.40,2.34,Poor
56,46,33.80,2,3,8.60,2.50,Poor
51,47,44.70,0,18,3.20,2.37,Poor
58,45,26.60,2,8,6.90,2.70,Poor
59,63,19.60,2,6,7.20,1.52,Poor
56,43,44.50,4,10,11.90,1.93,Poor
47,36,36.90,3,19,7.82,2.30,Poor
59,39,42.80,1,16,3.90,2.29,Poor
53,37,27.40,0,0,4.70,1.93,Poor
63,44,32.10,3,13,5.50,1.40,Poor
46,41,23.40,0,0,1.90,2.11,Poor
77,30,38.50,1,11,9.50,1.99,Poor
56,33,45.20,1,19,9.30,1.64,Poor
69,39,26.10,4,4,9.60,2.79,Poor
52,50,20.90,1,13,1.00,1.64,Poor
59,30,26.60,1,16,4.00,1.36,Poor
55,60,43.60,0,3,3.70,2.54,Poor
57,40,35.60,3,19,6.80,2.79,Poor
57,42,25.10,2,15,8.80,2.17,Poor
70,68,41.10,1,3,5.00,2.10,Poor
58,42,35.50,4,18,8.80,1.66,Poor
61,46,45.70,4,23,3.40,1.98,Poor
56,39,19.80,1,2,12.10,1.89,Poor
74,47,22.90,2,13,9.80,1.44,Poor
49,45,16.60,0,0,1.00,1.49,Poor
52,40,30.30,2,12,6.10,1.69,Poor
56,58,25.30,1,13,9.40,1.86,Poor
56,54,26.90,2,10,6.80,2.05,Poor
53,30,12.10,1,7,11.60,1.31,Poor
74,44,39.10,1,13,4.60,1.91,Poor
52,52,19.30,1,5,6.20,2.22,Poor
66,50,12.40,2,1,6.80,1.98,Poor
43,32,46.50,2,10,12.50,1.79,Poor
61,47,15.70,3,0,1.00,2.72,Poor
49,50,37.50,2,15,5.50,1.64,Poor
47,55,16.60,3,1,3.04,2.21,Poor
51,38,25.30,1,15,5.60,2.00,Poor
58,56,39.60,2,12,8.00,2.03,Poor
61,44,40.80,4,10,2.10,1.98,Poor
62,46,12.40,1,0,11.20,2.04,Poor
42,69,35.30,4,13,1.00,2.12,Poor
61,47,35.00,0,10,2.20,2.25,Poor
67,50,29.20,1,10,6.60,1.53,Poor
74,30,21.10,0,5,1.00,1.39,Poor
66,54,25.80,2,11,4.80,2.17,Poor
74,57,10.40,0,0,9.80,2.34,Poor
58,32,23.70,3,8,9.20,1.88,Poor
68,37,22.40,3,8,4.80,1.76,Poor
59,41,31.30,2,15,8.40,1.65,Poor
55,54,50.20,0,7,3.50,2.45,Poor
62,43,35.30,0,15,2.60,1.71,Poor
54,45,34.00,1,17,12.60,1.76,Poor
56,48,29.10,2,0,5.20,2.58,Poor
64,45,16.10,2,7,6.60,2.65,Poor
64,48,39.90,4,5,7.50,2.29,Poor
74,30,46.10,4,12,1.00,1.65,Poor
66,39,21.30,4,8,15.00,2.79,Poor
46,35,30.00,2,12,1.30,1.44,Poor
60,57,22.20,3,9,4.10,2.14,Poor
60,34,31.70,1,14,8.30,2.41,Poor
55,37,36.20,2,14,5.70,1.77,Poor
61,35,47.50,2,16,3.80,1.38,Poor
65,48,20.90,1,11,2.20,2.07,Poor
45,30,40.30,3,15,1.05,1.80,Poor
63,40,38.40,1,7,11.91,2.22,Poor
47,56,26.00,3,9,7.90,2.52,Poor
63,46,42.20,3,14,12.30,2.21,Poor
59,39,18.70,3,14,9.30,2.49,Poor
60,46,45.30,3,7,12.10,1.14,Poor
44,44,32.00,0,13,3.80,2.05,Poor
49,30,39.10,0,18,2.80,1.14,Poor
50,44,40.30,4,14,3.50,1.68,Poor
46,38,25.10,1,10,1.60,2.34,Poor
59,49,25.70,1,8,11.50,1.24,Poor
51,42,19.80,3,0,1.00,1.99,Poor
60,47,20.70,0,6,5.30,1.83,Poor
72,38,37.70,3,15,12.10,1.73,Poor
57,58,19.30,2,9,4.00,1.96,Poor
42,30,36.00,0,11,3.00,1.90,Poor
48,45,22.10,1,2,5.20,2.20,Poor
55,40,26.60,0,2,3.70,2.25,Poor
65,50,27.10,0,0,1.50,2.48,Poor
63,45,35.90,4,9,8.40,2.09,Poor
68,46,30.90,6,15,8.90,2.08,Poor
55,34,32.20,1,11,8.20,1.34,Poor
50,51,32.70,0,4,2.00,2.25,Poor
60,50,30.00,0,8,2.00,2.02,Poor
59,49,42.90,4,16,2.90,1.40,Poor
74,30,9.50,0,0,5.10,1.22,Poor
47,42,24.50,2,6,10.10,1.49,Poor
44,61,5.00,0,1,1.00,2.87,Poor
45,52,18.40,0,0,7.00,2.34,Poor
74,53,41.60,1,12,6.20,1.73,Poor
64,52,30.80,1,15,1.00,1.66,Poor
56,50,34.80,1,7,9.50,2.07,Poor
52,45,42.20,2,9,6.00,1.91,Poor
45,30,22.50,2,5,7.90,2.79,Poor
57,53,18.20,3,5,9.00,1.73,Poor
49,44,27.50,0,13,2.30,1.75,Poor
53,48,16.00,0,3,1.00,2.20,Poor
56,41,36.10,0,6,9.50,2.46,Poor
72,34,23.00,4,9,15.00,2.79,Poor
56,48,16.60,2,0,4.00,1.86,Poor
67,52,25.10,4,13,11.90,1.74,Poor
68,35,37.50,3,9,13.00,1.21,Poor
55,42,35.30,3,1,2.20,2.01,Poor
60,40,16.00,1,0,2.70,2.64,Poor
69,38,25.60,2,7,3.50,2.01,Poor
62,63,5.00,0,0,5.80,1.67,Poor
74,50,23.40,2,4,4.60,1.89,Poor
46,30,30.50,0,10,1.00,2.15,Poor
55,52,33.60,3,19,8.70,2.12,Poor
59,51,19.90,1,3,4.70,1.86,Poor
74,47,32.20,1,6,3.10,2.59,Poor
72,38,10.60,2,0,7.40,2.00,Poor
58,36,12.40,0,4,6.50,1.85,Poor
72,40,27.70,3,14,10.20,1.76,Poor
44,43,17.30,1,3,3.30,2.79,Poor
59,30,18.70,1,9,6.00,1.50,Poor
68,38,45.10,4,16,13.70,1.59,Poor
65,39,27.20,3,11,13.90,1.67,Poor
64,43,25.10,3,10,8.60,2.79,Poor
66,44,21.40,1,4,3.90,1.37,Poor
47,40,31.00,1,7,6.30,1.50,Poor
67,46,19.00,2,0,11.80,1.99,Poor
48,39,18.30,2,0,4.50,2.15,Poor
57,45,30.80,2,0,8.60,1.81,Poor
65,57,53.90,3,15,7.10,1.62,Poor
59,44,20.60,0,6,1.00,2.61,Poor
67,44,35.90,5,17,8.40,1.35,Poor
72,49,27.60,2,11,1.20,2.52,Poor
60,51,35.00,3,14,6.30,1.91,Poor
67,40,33.10,5,19,12.40,2.02,Poor
61,47,39.90,2,8,6.20,2.58,Poor
49,39,32.90,0,4,8.10,1.13,Poor
71,30,32.80,2,10,12.40,2.79,Poor
58,62,30.50,2,13,3.40,1.99,Poor
62,51,32.10,0,0,8.10,2.61,Poor
68,43,22.00,1,6,6.00,1.74,Poor
66,62,10.50,3,3,5.90,1.79,Poor
56,48,26.80,2,12,16.20,1.65,Poor
57,41,12.40,2,1,8.60,1.58,Poor
62,49,17.40,3,5,10.30,1.21,Poor
60,38,8.50,0,0,1.00,2.06,Poor
56,45,13.70,1,6,10.50,2.53,Poor
64,44,40.40,3,7,1.00,1.61,Poor
58,44,17.00,4,12,12.20,1.95,Poor
56,42,22.50,1,1,6.70,2.32,Poor
44,50,35.20,2,7,9.20,1.30,Poor
54,45,45.00,3,18,6.60,2.79,Poor
57,48,25.30,1,3,1.00,2.35,Poor
74,43,30.80,3,6,4.60,2.54,Poor
59,64,15.30,0,3,2.70,2.56,Poor
71,32,41.20,4,10,9.60,1.09,Poor
51,43,31.50,0,3,1.00,2.28,Poor
64,47,35.90,2,16,4.40,2.02,Poor
71,45,39.80,4,8,8.80,1.16,Poor
66,50,22.00,3,11,8.70,2.09,Poor
59,33,29.70,0,1,3.10,1.65,Poor
60,45,42.50,1,15,5.50,1.48,Poor
44,41,33.00,0,3,1.40,2.47,Poor
58,49,22.30,0,14,2.90,1.94,Poor
74,45,33.00,2,11,7.30,1.95,Poor
68,41,19.20,1,5,9.50,1.40,Poor
50,52,25.10,2,6,3.60,2.64,Poor
56,40,15.00,2,4,8.75,2.56,Poor
47,47,30.30,0,10,7.30,1.67,Poor
59,47,12.70,2,7,6.50,1.83,Poor
57,45,29.50,1,6,5.50,2.47,Poor
72,41,29.80,2,2,5.00,1.47,Poor
63,40,12.10,2,5,8.10,1.80,Poor
74,30,5.00,0,4,1.00,1.17,Poor
50,46,25.50,3,7,6.30,1.98,Poor
64,45,31.50,2,11,16.60,1.31,Poor
46,30,22.40,0,12,7.70,1.86,Poor
58,30,29.20,3,7,3.20,1.32,Poor
58,37,26.00,1,6,6.10,2.21,Poor
59,43,30.40,2,13,1.00,2.32,Poor
68,45,18.60,3,12,4.10,1.93,Poor
56,44,48.40,3,22,11.40,1.66,Poor
59,48,23.40,2,3,10.80,2.42,Poor
50,37,27.50,4,8,4.50,1.82,Poor
68,43,12.50,2,7,7.50,1.93,Poor
64,47,52.00,3,12,6.50,1.69,Poor
65,53,36.70,4,14,13.50,1.63,Poor
59,48,10.20,0,4,1.00,1.43,Poor
55,49,26.80,2,7,5.30,1.57,Poor
52,37,25.00,2,9,4.00,2.01,Poor
74,42,13.90,2,15,1.10,3.06,Poor
67,51,17.80,1,0,3.60,2.00,Poor
46,54,11.50,2,0,5.70,2.23,Poor
64,41,24.90,3,5,5.80,1.73,Poor
53,36,31.40,0,8,7.20,2.21,Poor
59,45,22.70,1,14,5.50,2.04,Poor
57,59,33.10,3,12,7.10,1.69,Poor
67,45,29.40,2,12,6.10,1.74,Poor
47,57,19.80,2,6,7.00,1.60,Poor
55,39,27.80,2,4,7.00,1.52,Poor
64,43,33.40,1,17,3.30,1.85,Poor
47,70,21.90,3,12,1.00,2.15,Poor
59,45,27.30,2,14,8.40,1.94,Poor
46,45,28.60,0,7,6.80,1.39,Poor
58,47,26.10,2,6,10.60,1.81,Poor
47,42,35.20,4,17,9.00,1.87,Poor
62,57,7.90,1,0,3.00,2.93,Poor
48,63,31.20,2,5,2.60,2.27,Poor
57,50,20.20,3,10,6.30,2.01,Poor
63,42,24.30,2,4,5.60,1.87,Poor
61,42,16.20,2,11,9.50,1.81,Poor
61,35,28.20,2,9,9.20,1.31,Poor
58,62,31.50,0,9,3.20,2.08,Poor
63,47,23.90,1,6,6.50,1.79,Poor
