Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
73,79,43.56304359864577,7,9,14.145288465319389,1.9585007238737395,Good
53,52,52.769440919080765,3,21,17.813759649969395,4.0,Excellent
83,68,2.2649999999999997,2,11,11.242184250197809,3.65493565272796,Good
100,67,33.85739855864524,6,2,17.224542911805646,1.5792832301319544,Excellent
73,36,43.04250216376151,10,19,6.763314444704211,2.374857032147937,Poor
70,65,39.581609059796165,7,7,14.297846257913013,3.1986816971113576,Excellent
53,66,53.236256297951556,6,13,23.109575340957043,2.196076531816919,Good
70,66,28.667420171256794,6,6,23.864435355703566,2.0191009786154313,Average
45,100,36.34489716943902,1,21,24.670290454387747,2.4759496712959352,Excellent
57,43,57.31056098932376,2,6,15.88379532410385,3.863546214320885,Average
79,52,2.2649999999999997,1,21,13.742407637637896,3.9516632984676665,Good
100,36,46.35273321849586,10,2,9.691568009898686,2.0902318399002664,Average
100,59,29.26021853531827,10,9,0.9550000000000001,3.2516530891803415,Good
63,61,18.55126995745489,6,21,2.135407798451494,2.7981902795133284,Average
100,58,41.67235013686133,6,13,12.058764907755256,1.8253295687002273,Good
79,94,58.16634875547035,1,21,12.562726506916805,2.5159306678841933,Average
71,88,54.68007822435193,4,9,25.383940785278362,1.5767318732812643,Good
82,71,32.94022267341756,10,13,24.562445710388737,3.933847623427642,Good
75,61,51.654884287074154,6,21,7.6872641269508994,4.0,Good
76,92,51.51282735138495,3,0,20.37609649800167,2.405713377665882,Poor
66,69,33.82409996498628,1,0,9.453106621303508,2.1741024343219295,Average
47,52,22.610171643756743,9,4,19.231771733383916,3.828522458601162,Average
45,36,23.681125578986766,5,18,20.272313435048844,3.98540637214022,Excellent
87,60,50.95344382603044,1,0,23.94937353954572,1.7222232371046242,Average
69,86,34.66137261738984,2,16,9.32177984137397,2.6606520142826993,Average
63,100,16.072948402936913,1,16,22.028616462824075,2.7471822055018653,Average
74,71,4.248598233130426,5,21,0.9550000000000001,2.055923769344247,Good
89,53,50.84195615229089,6,20,24.405746882261838,3.1792395126670794,Average
78,44,25.318767410885357,4,14,13.264888024170528,2.1247069639535634,Good
62,82,41.55837103842956,7,21,13.444398213179657,2.2797750236593637,Poor
98,36,58.393245617038325,5,16,0.9550000000000001,2.7060037859521344,Average
100,82,11.208613435076018,8,7,10.198535729598005,1.3755,Good
84,87,34.60600611936622,4,2,24.90546874519704,1.3755,Average
93,79,32.28148408563163,10,6,9.877809598626502,3.6961415000960276,Good
98,65,42.47211760722139,3,11,19.491874034662462,2.085496543066578,Average
96,82,58.38312030680778,2,13,13.767208112983436,4.0,Excellent
86,73,10.828576176530543,2,0,22.436442275473116,4.0,Excellent
86,53,45.99074284822822,5,9,15.09060240612571,2.312580495834967,Average
84,100,54.539002678874,1,11,5.618638250871572,4.0,Average
53,62,31.99113503410874,6,16,13.95183517416486,3.7148856314537126,Average
88,87,32.89701236903453,1,21,26.145,2.1777590818961476,Good
48,36,43.18871854983823,6,13,17.672062215958828,1.3755,Average
59,97,41.825511381490585,1,4,12.49393804388527,3.4726770300887777,Average
99,100,46.22317620632114,4,0,26.145,2.8348077682932793,Good
90,70,45.833053728838934,7,17,23.250539498369577,3.2233074578632905,Good
100,82,17.261712379972163,10,4,20.362674169254372,2.5821962135748735,Good
69,82,53.775177252419795,2,18,16.151719576591127,1.693628987582521,Good
52,55,57.0431562705964,5,21,19.6336278998966,2.389735472899626,Good
70,82,38.886752115084164,3,0,19.907321348496275,3.4906248539075873,Average
76,52,7.7793028556378125,3,16,0.9550000000000001,2.4602863988681367,Average
76,56,33.31729749887404,3,21,16.806003400742508,2.454418599121214,Average
96,94,39.04084144545888,8,20,12.11989067214496,1.3755,Good
67,91,14.250865377766925,4,0,9.26163384710016,2.8929805147982752,Average
81,54,28.77417360674383,10,4,11.82787257684467,1.7246310155557223,Excellent
55,54,9.349005099376395,6,0,0.9550000000000001,3.696387994764908,Good
83,55,46.68490115075595,2,15,0.9550000000000001,2.0915388465765714,Good
74,86,38.51411588066128,4,15,23.986556089802313,2.517261471300142,Average
60,48,4.972108074201323,3,0,17.372827550671385,4.0,Good
70,77,41.948586546585105,8,9,0.9550000000000001,2.5067055979210995,Good
71,86,34.39547618403322,1,18,8.615659754056237,2.376579002371389,Average
69,68,45.0024129318937,1,12,20.900796985954187,3.373108142965851,Good
100,92,28.192947220379192,3,12,11.1147039774607,1.3755,Excellent
72,63,20.603306374926845,7,8,23.9739292187717,4.0,Excellent
69,65,21.17046982027399,9,2,22.32752104035462,3.7696216013789194,Average
45,48,25.4781372683743,9,11,2.0358110902574484,3.3137063522010552,Average
57,92,35.79018911819495,7,12,12.267299883069832,1.3755,Poor
69,53,38.180927359019655,5,16,9.697466241265868,2.55250463923652,Average
61,77,31.910733421108947,7,17,1.761537115204984,1.5683493901158982,Poor
100,68,27.604449664303388,2,12,1.2131421211548936,3.89602518185347,Excellent
71,47,28.935887112599282,1,20,6.679321036447008,3.826547892986441,Good
99,56,62.435,6,8,8.07144005445545,3.1812090726550384,Good
75,100,21.172681745489676,2,0,15.864075524692302,1.6360877798961573,Good
75,74,25.111532557370037,5,15,22.280820922520903,4.0,Excellent
72,47,62.435,5,12,17.806975937014357,2.549737576884955,Good
74,76,43.23618648056756,6,15,19.803101111831754,4.0,Average
100,66,9.893099482867708,8,1,11.227666009963851,3.0621313127675336,Average
45,100,51.04293643637175,8,21,18.560434694691097,3.296572711722863,Excellent
45,76,18.593467068595015,6,17,12.224709971147105,2.357419821761615,Excellent
64,61,52.271771305237685,4,9,9.7532622736592,4.0,Good
74,100,31.535971390697235,5,3,26.145,3.3952605424447446,Good
87,36,27.29941215147175,3,20,0.9550000000000001,4.0,Average
83,72,62.435,5,2,0.9550000000000001,2.9768250952038215,Excellent
67,100,45.9278592409177,10,21,16.702823476602234,2.7587379093463573,Average
94,67,53.45531470246649,6,6,11.241456599043769,3.382341435678855,Average
94,36,43.49364516630393,6,21,1.3589341612438268,4.0,Excellent
78,61,27.21334792557502,3,10,4.583172421926465,3.7917568760686797,Average
93,100,46.76010747166944,8,21,5.681084675584803,2.9386443815459082,Good
79,78,57.828734444497954,7,5,21.000168477784143,1.3755,Excellent
63,51,37.93616825069254,7,11,23.699086597497896,3.5913741993400796,Average
88,55,62.435,6,18,26.145,1.4073052621709443,Excellent
76,57,51.18734339014159,8,17,0.9550000000000001,2.838410395769382,Average
74,77,39.366250936900926,9,20,1.9480125903246783,2.6919973149576575,Average
100,99,40.09761634210774,6,7,1.3703840023893399,1.427636301347205,Good
45,93,37.98243560363215,5,12,24.343697262639377,3.166150578997817,Average
47,80,12.276589816974369,8,21,16.993941686945007,4.0,Good
51,40,33.7740958065333,2,5,14.152086919206633,2.5008486564029937,Excellent
67,41,39.53664996644106,3,16,15.41210197122415,3.5481545152665186,Good
69,81,27.738385789252618,5,9,12.997069135814273,4.0,Good
45,40,41.693322368779164,1,13,4.022170776440081,3.642091475340962,Good
55,65,35.836147446221084,8,12,17.802994551868014,2.178215975019799,Average
58,76,49.76557695591185,2,5,11.906281441701989,3.034579292997875,Average
100,45,47.71833954814676,4,9,3.354515901289627,3.27129734855933,Average
100,47,38.53629480412509,5,12,18.318306973769143,4.0,Average
66,67,10.12947840849958,5,10,9.88551875764713,3.983368442971998,Average
67,81,62.435,4,21,15.394013216817887,1.3755,Average
52,93,32.81473731951004,5,20,12.421987551446724,1.9729652482997344,Good
45,83,33.944158007633376,5,14,20.99209243938018,2.736414437886965,Average
72,71,29.10033368203568,4,5,15.332285395493606,1.8184818616819514,Excellent
55,53,26.39935301934512,3,4,6.024321480852855,1.3755,Average
73,46,62.435,8,21,16.191019892081147,2.0997760299332437,Poor
45,58,61.10249461451125,1,3,16.466629657188843,2.8009104429388407,Good
59,79,43.669038982717325,5,12,17.787480909087353,2.2943181236844685,Excellent
77,77,33.451439567402495,4,14,22.210503198103908,1.836295344094386,Average
81,36,46.90383988810365,6,9,8.281760552465768,2.844682536546671,Average
82,52,36.80792287103293,1,3,19.107981750070586,3.137586058497868,Average
49,96,31.919933986815376,4,5,0.9550000000000001,2.349366837686112,Good
91,71,41.7012629525233,5,7,12.464100735924522,4.0,Excellent
59,39,27.27419837166112,8,5,11.159853948835979,2.8604625412419917,Average
86,100,40.11201506806454,6,21,25.684313229219683,1.958098722099066,Average
74,69,39.22255444828294,2,11,12.157586109754739,1.7123900600852855,Good
48,78,46.604251641401035,4,7,18.602499272326703,2.597603885147877,Good
68,78,23.979142194499637,8,12,0.9550000000000001,3.8856479907097103,Poor
81,62,48.58892790691249,2,17,10.509749680010414,2.004541048447612,Good
86,54,18.66247501623015,5,8,6.339181374803336,3.383069093676065,Average
71,100,24.841331511558863,5,19,26.145,2.896239907673894,Good
100,91,25.64929946713742,4,1,7.853288402083932,4.0,Average
94,88,15.594006907561695,10,21,14.093735076494205,3.183385841904136,Excellent
69,82,54.24534756181636,4,11,14.543142266528335,2.126376360033697,Poor
89,48,17.500906405109824,6,11,0.9550000000000001,3.519497528550832,Average
100,97,22.50212958235857,3,5,9.040212284461633,3.5521770877739467,Good
100,51,58.68392579891566,7,1,16.888894179430647,2.4188833633994187,Good
50,76,24.87806178987281,8,0,14.198658300619929,1.6740724319206968,Good
56,36,31.958446828768995,3,5,0.9550000000000001,3.3249549175983253,Average
100,36,16.705251323530657,5,16,8.694863962510624,2.8660956003672986,Poor
54,77,50.862686985700435,2,3,22.083577142791007,1.3755,Good
49,52,51.11789920830629,2,0,18.435830218570274,3.05157938622019,Good
65,36,49.12229969519379,8,4,23.746500032378325,2.1858394269277635,Average
82,81,45.393340098203915,3,8,5.164685473296318,1.3755,Average
72,100,36.80407441144905,1,8,24.276851468099295,2.462480113784031,Average
62,100,25.733507099004576,10,10,13.101393897240342,4.0,Average
61,64,20.35355811664156,3,20,26.145,3.9775527416224525,Good
60,70,59.322608498299516,4,21,13.503696889821784,3.7237978776597367,Average
57,89,49.601034113939896,10,21,0.9550000000000001,3.0658659520785876,Good
100,94,22.60603058487972,5,0,20.63689393275421,3.3829891917928196,Average
80,62,36.17910062617207,5,4,9.736049725504156,2.900209403313206,Good
91,70,29.88542170943857,1,17,10.303400546590186,1.7313131956948695,Average
65,76,14.554296485049836,1,7,1.2230743241275306,1.925093102918194,Poor
71,82,38.73065342064519,5,18,26.145,2.2147895262066273,Average
60,67,27.749354369132263,6,13,9.081818617241865,4.0,Good
45,67,17.80667538369058,6,21,26.145,3.849979941513058,Poor
48,100,8.057429795139239,4,20,9.839516829909533,1.7557586919015506,Good
45,96,6.489856127277022,5,20,5.652926235892237,2.856264228709084,Excellent
45,80,28.565189617612837,1,8,24.602330260382352,2.4134490187748407,Good
51,100,33.86624273311421,6,10,12.857462117708716,2.653800131096692,Excellent
100,61,19.236597924039653,6,9,12.9397832342489,2.2838710085292186,Good
73,100,47.48927022911238,10,0,2.6689429918059115,4.0,Average
99,81,34.228156747445404,5,21,9.617074504815974,2.7860567235202898,Poor
82,100,46.12195623835035,2,17,17.09067024497352,3.014324312350631,Average
89,43,32.05530863483717,5,8,2.5209241939656923,3.0221914999021395,Good
57,54,20.86919599261369,4,21,8.930153184182544,1.8063596398327628,Good
84,79,37.5544067253671,6,6,9.93055666505325,2.909832044110025,Good
88,78,12.064872050167335,5,0,14.036073625121121,3.836021586266935,Good
63,100,45.42867708393893,1,20,25.951734718904312,4.0,Average
85,55,18.091554411169625,1,0,10.946576930307799,1.68978537851806,Average
85,89,52.44156092179853,6,9,7.653412996088785,1.3755,Poor
64,95,29.175593825753534,9,13,26.145,2.8647549171146975,Excellent
53,85,55.11310815654078,5,14,9.823139933534211,3.8815372924731117,Poor
51,49,14.657742178161723,8,18,11.868170929108272,3.153617078165281,Average
76,100,22.893632362958524,8,16,10.458411206166545,3.46504517642541,Average
80,96,42.49418727270303,6,16,11.142068674236212,1.4834928583734532,Average
59,83,57.11191493081286,3,5,14.131475710506466,2.248965514410408,Good
75,74,62.435,6,14,21.24014759028181,1.3755,Good
85,74,36.20750798462797,9,0,16.88232729347788,2.666047990230636,Excellent
86,68,62.435,7,21,22.558088361719573,1.3755,Average
100,84,30.07890007519882,7,0,22.27926266888526,4.0,Good
99,70,55.783936028056765,4,8,15.234380554519834,4.0,Average
55,51,17.998397282635057,5,0,16.648960582759162,2.9409941126273136,Good
100,47,43.22113861545078,5,5,22.82489166732561,1.3755,Average
64,53,2.2649999999999997,5,11,4.105920115373184,3.1692673535653038,Good
94,74,14.676851606594937,9,7,26.145,4.0,Excellent
75,69,44.081587372424345,1,21,9.153627358721376,3.2663985084679084,Average
66,74,11.143549295496861,5,13,10.516436755981886,3.95514240984169,Average
45,81,43.346089594361175,5,7,3.256875893070852,2.333277631587313,Excellent
71,56,52.22357294338185,1,10,3.5077344152597387,1.9583935661020018,Poor
45,100,26.16036806537757,7,21,21.689056115854278,2.735603299725917,Excellent
93,64,17.50274889945904,3,19,26.145,1.3755,Average
100,60,26.66271134348498,4,2,8.692767165471986,4.0,Good
59,80,17.560893744780063,10,5,16.40446602973846,2.9400293878597323,Average
80,36,33.56782781459288,8,15,15.33231593246295,3.646130951485629,Excellent
60,52,37.331743283849654,7,14,21.910067504934986,2.356250490092144,Poor
62,91,29.776282808740206,6,2,26.145,1.3755,Average
89,36,62.435,5,17,26.145,4.0,Average
73,94,22.122830197665774,10,4,11.463417231660982,1.7128144661682323,Good
100,100,61.20226240565957,8,21,17.934492974695154,3.1431703955589625,Good
65,61,16.164461383571755,3,16,18.7717250762487,3.2346917614246227,Good
93,76,36.78904977214494,1,2,13.306425676156406,2.87623001568026,Good
76,94,57.34534166925231,7,7,4.234711377421313,2.042514999210269,Average
89,59,56.387289259347625,5,7,6.740414885479834,2.6591103430904157,Good
66,89,27.661132200348383,1,12,23.157253944393243,1.8818320987530133,Average
73,55,45.71806863759465,6,9,24.027077553107844,3.590200786201291,Average
72,59,43.23925570633609,4,2,11.725589615730849,3.3594399987813146,Good
58,52,25.44538721125253,7,0,15.677097312157276,2.7836329844144463,Average
87,77,46.84518755641697,6,16,23.57136777931161,2.2524964087567407,Good
87,95,62.435,3,14,0.9550000000000001,4.0,Good
86,66,44.17459780820796,7,12,9.712112873146534,1.5399957460878153,Poor
100,42,45.92702661276749,4,13,26.145,1.3755,Good
100,46,47.88575160407413,4,6,15.999647471074425,2.724781503862582,Good
67,78,8.393563798842628,4,13,3.9540891053855454,2.5538295667349487,Average
81,100,43.962134578695625,8,21,14.464777802867061,3.8702676790671413,Good
62,78,16.617670831535296,4,21,22.088753913060273,3.4318536985274086,Good
75,61,24.520668635586205,9,9,0.9550000000000001,2.8330886599553784,Excellent
63,86,62.435,10,7,14.962305661390173,3.2902895321177485,Average
100,64,30.75285369318351,3,0,10.335569761435966,3.2726428565903527,Average
81,61,21.738295091612315,1,20,0.9550000000000001,4.0,Excellent
70,49,56.78025073491149,8,18,14.166658038379488,3.050455244538438,Good
97,100,17.89664580233134,4,7,12.325008547362172,2.143029680891917,Average
45,36,27.158276654704338,3,0,13.272700183779483,2.9971790393686355,Good
45,87,58.56626110362332,3,1,10.539239889831347,1.3755,Good
89,59,36.23345313335776,4,15,4.863739446396087,2.772712975591296,Poor
75,61,6.530705805261874,9,10,1.2086856445415926,3.8658006823440902,Excellent
79,100,45.512934730200705,6,17,7.651816972604012,3.389191459639426,Good
49,54,28.10161077036455,9,12,20.721194932751594,3.094341364350754,Average
74,55,62.435,7,19,15.441122133290136,3.434886120927117,Good
100,67,24.218894971216347,4,14,12.892551923062788,3.8757777295204905,Average
90,79,54.90376354865704,4,18,4.708329481822439,4.0,Good
77,60,62.435,7,0,10.322918313899194,3.2389364808840058,Poor
66,36,19.687547308109238,8,1,19.69167264120086,2.4974441098011173,Good
67,51,31.86457608591362,8,8,17.732256830940788,1.3755,Good
45,98,42.636563791765006,4,20,9.45201039510899,3.754310802604491,Poor
79,71,19.56901272297467,6,21,0.9550000000000001,3.3047245190173804,Excellent
90,79,40.445829968392445,7,10,7.785402056025705,2.952662722000765,Good
45,64,31.277556821994946,4,6,9.405670147402269,2.136256949317185,Average
61,55,30.904555769302476,2,0,5.826960063230357,3.7416658322531218,Excellent
52,100,36.347698066136715,3,18,9.991864072240563,2.5546170240907933,Average
56,65,36.76104121935358,4,7,20.361124443949052,2.7709897093128943,Average
75,60,38.47570833284466,7,21,13.161343227788224,2.7500467246278237,Average
45,94,24.35516705378069,9,5,21.821120616445796,3.241263034937091,Poor
86,54,25.16337621771553,1,21,0.9550000000000001,1.688991956177809,Average
89,57,33.24616997956501,3,17,10.903480731971223,3.3507049832705387,Good
69,70,34.61303650368373,4,3,0.9550000000000001,2.1043694113527187,Average
45,70,27.31693555831474,7,13,9.878858239267988,2.1384397533694877,Excellent
55,75,41.438992508844805,4,18,4.658669838884826,3.6640641553995437,Average
98,100,2.2649999999999997,4,9,24.27957757369497,1.838154780799211,Good
45,77,21.91802336329301,1,18,16.93059542856675,3.662318479360299,Average
67,36,30.25916299030174,7,18,22.033050169782946,2.9028528485559666,Average
51,77,19.591795060966625,5,16,9.855498631717635,1.3755,Poor
90,70,62.435,3,11,4.87739496809848,4.0,Good
61,71,35.790869499843595,4,1,4.6088733163765205,3.105700864379919,Excellent
82,75,38.714329908840085,8,10,15.714062998840008,3.1871482339874446,Average
85,69,26.495271610004416,2,13,26.145,3.7825392959224375,Good
100,68,35.14954024982849,3,0,16.95311174084486,4.0,Average
70,83,12.942811758615683,9,13,10.315727387709718,2.999631814215315,Good
81,58,32.29772265148916,5,10,11.884085018237046,3.403858025057956,Excellent
